Toss Fair Biased
5786 0.498963 0.689596
5787 0.499050 0.689649
5788 0.498963 0.689530
5789 0.499050 0.689584
5790 0.499136 0.689637
5791 0.499050 0.689691
5792 0.499137 0.689744
5793 0.499051 0.689798
5794 0.499137 0.689852
5795 0.499051 0.689905
5796 0.499137 0.689959
5797 0.499224 0.690012
5798 0.499310 0.690066
5799 0.499224 0.689947
5800 0.499138 0.690000
5801 0.499224 0.690053
5802 0.499311 0.690107
5803 0.499225 0.689988
5804 0.499311 0.690041
5805 0.499225 0.689922
5806 0.499311 0.689976
5807 0.499225 0.690029
5808 0.499139 0.690083
5809 0.499053 0.690136
5810 0.499139 0.690189
5811 0.499226 0.690071
5812 0.499140 0.690124
5813 0.499226 0.690177
5814 0.499312 0.690058
5815 0.499226 0.690112
5816 0.499140 0.689993
5817 0.499226 0.690046
5818 0.499141 0.689928
5819 0.499227 0.689981
5820 0.499313 0.690034
5821 0.499399 0.689916
5822 0.499485 0.689797
5823 0.499399 0.689851
5824 0.499485 0.689904
5825 0.499399 0.689957
5826 0.499485 0.690010
5827 0.499571 0.690063
5828 0.499657 0.690117
5829 0.499571 0.689998
5830 0.499657 0.690051
5831 0.499571 0.690105
5832 0.499486 0.690158
5833 0.499400 0.690211
5834 0.499314 0.690264
5835 0.499400 0.690317
5836 0.499315 0.690370
5837 0.499229 0.690252
5838 0.499144 0.690305
5839 0.499058 0.690358
5840 0.499144 0.690411
5841 0.499058 0.690293
5842 0.498973 0.690175
5843 0.498888 0.690056
5844 0.498973 0.689938
5845 0.499059 0.689820
5846 0.498974 0.689702
5847 0.499059 0.689755
5848 0.498974 0.689808
5849 0.499060 0.689691
5850 0.499145 0.689744
5851 0.499231 0.689626
5852 0.499316 0.689679
5853 0.499231 0.689561
5854 0.499146 0.689614
5855 0.499231 0.689667
5856 0.499146 0.689720
5857 0.499232 0.689773
5858 0.499317 0.689826
5859 0.499232 0.689879
5860 0.499317 0.689932
5861 0.499232 0.689814
5862 0.499147 0.689696
5863 0.499232 0.689749
5864 0.499318 0.689802
5865 0.499403 0.689855
5866 0.499489 0.689908
5867 0.499574 0.689961
5868 0.499659 0.689843
5869 0.499574 0.689896
5870 0.499659 0.689779
5871 0.499574 0.689661
5872 0.499659 0.689714
5873 0.499574 0.689596
5874 0.499489 0.689649
5875 0.499574 0.689702
5876 0.499660 0.689755
5877 0.499575 0.689638
5878 0.499660 0.689520
5879 0.499745 0.689403
5880 0.499660 0.689456
5881 0.499575 0.689339
5882 0.499660 0.689391
5883 0.499745 0.689444
5884 0.499660 0.689327
5885 0.499575 0.689380
5886 0.499490 0.689263
5887 0.499575 0.689315
5888 0.499490 0.689368
5889 0.499575 0.689421
5890 0.499660 0.689304
5891 0.499745 0.689357
5892 0.499830 0.689409
5893 0.499745 0.689462
5894 0.499661 0.689515
5895 0.499746 0.689398
5896 0.499661 0.689450
5897 0.499746 0.689503
5898 0.499661 0.689556
5899 0.499576 0.689608
5900 0.499492 0.689661
5901 0.499576 0.689544
5902 0.499661 0.689427
5903 0.499746 0.689480
5904 0.499831 0.689533
5905 0.499915 0.689585
5906 0.499831 0.689468
5907 0.499746 0.689521
5908 0.499831 0.689404
5909 0.499746 0.689457
5910 0.499831 0.689509
5911 0.499746 0.689562
5912 0.499662 0.689614
5913 0.499577 0.689667
5914 0.499493 0.689550
5915 0.499577 0.689603
5916 0.499493 0.689655
5917 0.499577 0.689708
5918 0.499493 0.689591
5919 0.499578 0.689475
5920 0.499662 0.689358
5921 0.499747 0.689411
5922 0.499662 0.689463
5923 0.499747 0.689515
5924 0.499831 0.689568
5925 0.499916 0.689451
5926 0.499831 0.689504
5927 0.499916 0.689388
5928 0.499831 0.689271
5929 0.499747 0.689155
5930 0.499831 0.689039
5931 0.499747 0.689091
5932 0.499663 0.689144
5933 0.499747 0.689027
5934 0.499831 0.689080
5935 0.499916 0.689132
5936 0.499832 0.689185
5937 0.499747 0.689237
5938 0.499663 0.689121
5939 0.499747 0.689005
5940 0.499832 0.688889
5941 0.499916 0.688941
5942 0.499832 0.688994
5943 0.499916 0.689046
5944 0.499832 0.688930
5945 0.499748 0.688814
5946 0.499832 0.688866
5947 0.499748 0.688919
5948 0.499664 0.688803
5949 0.499580 0.688855
5950 0.499664 0.688739
5951 0.499748 0.688792
5952 0.499832 0.688844
5953 0.499748 0.688728
5954 0.499832 0.688781
5955 0.499916 0.688833
5956 0.500000 0.688885
5957 0.500084 0.688937
5958 0.500000 0.688990
5959 0.499916 0.689042
5960 0.499832 0.688926
5961 0.499748 0.688811
5962 0.499665 0.688863
5963 0.499581 0.688915
5964 0.499665 0.688967
5965 0.499749 0.689019
5966 0.499832 0.689071
5967 0.499749 0.688956
5968 0.499665 0.689008
5969 0.499749 0.689060
5970 0.499665 0.689112
5971 0.499749 0.688997
5972 0.499833 0.689049
5973 0.499749 0.689101
5974 0.499665 0.689153
5975 0.499582 0.689205
5976 0.499665 0.689257
5977 0.499749 0.689309
5978 0.499665 0.689361
5979 0.499582 0.689413
5980 0.499666 0.689465
5981 0.499582 0.689517
5982 0.499666 0.689402
5983 0.499749 0.689453
5984 0.499833 0.689505
5985 0.499749 0.689557
5986 0.499666 0.689609
5987 0.499749 0.689661
5988 0.499833 0.689713
5989 0.499750 0.689598
5990 0.499666 0.689649
5991 0.499750 0.689701
5992 0.499666 0.689586
5993 0.499750 0.689638
5994 0.499833 0.689690
5995 0.499917 0.689741
5996 0.499833 0.689793
5997 0.499917 0.689845
5998 0.500000 0.689897
5999 0.500083 0.689782
6000 0.500167 0.689833
6001 0.500083 0.689885
6002 0.500000 0.689770
6003 0.499917 0.689822
6004 0.500000 0.689873
6005 0.499917 0.689925
6006 0.499833 0.689810
6007 0.499917 0.689862
6008 0.500000 0.689913
6009 0.500083 0.689965
6010 0.500166 0.690017
6011 0.500083 0.690068
6012 0.500166 0.690120
6013 0.500249 0.690171
6014 0.500333 0.690057
6015 0.500416 0.690108
6016 0.500332 0.690160
6017 0.500415 0.690211
6018 0.500499 0.690263
6019 0.500581 0.690314
6020 0.500498 0.690365
6021 0.500581 0.690417
6022 0.500498 0.690468
6023 0.500415 0.690520
6024 0.500332 0.690571
6025 0.500249 0.690456
6026 0.500166 0.690342
6027 0.500249 0.690393
6028 0.500332 0.690445
6029 0.500415 0.690496
6030 0.500332 0.690381
6031 0.500415 0.690433
6032 0.500332 0.690318
6033 0.500249 0.690204
6034 0.500166 0.690255
6035 0.500249 0.690307
6036 0.500331 0.690192
6037 0.500414 0.690243
6038 0.500497 0.690295
6039 0.500580 0.690346
6040 0.500497 0.690397
6041 0.500414 0.690449
6042 0.500331 0.690500
6043 0.500414 0.690386
6044 0.500331 0.690271
6045 0.500248 0.690157
6046 0.500331 0.690208
6047 0.500413 0.690260
6048 0.500496 0.690311
6049 0.500413 0.690362
6050 0.500496 0.690413
6051 0.500413 0.690464
6052 0.500330 0.690516
6053 0.500413 0.690401
6054 0.500330 0.690453
6055 0.500413 0.690339
6056 0.500495 0.690225
6057 0.500413 0.690111
6058 0.500330 0.690162
6059 0.500413 0.690213
6060 0.500330 0.690264
6061 0.500247 0.690315
6062 0.500165 0.690366
6063 0.500082 0.690252
6064 0.500000 0.690303
6065 0.500082 0.690190
6066 0.500000 0.690076
6067 0.499918 0.690127
6068 0.500000 0.690013
6069 0.499918 0.690064
6070 0.500000 0.690115
6071 0.500082 0.690166
6072 0.500165 0.690217
6073 0.500247 0.690104
6074 0.500329 0.689990
6075 0.500412 0.690041
6076 0.500494 0.689928
6077 0.500411 0.689979
6078 0.500494 0.689865
6079 0.500576 0.689752
6080 0.500493 0.689803
6081 0.500411 0.689689
6082 0.500493 0.689740
6083 0.500575 0.689791
6084 0.500657 0.689678
6085 0.500575 0.689565
6086 0.500493 0.689616
6087 0.500575 0.689667
6088 0.500493 0.689717
6089 0.500575 0.689604
6090 0.500657 0.689491
6091 0.500739 0.689542
6092 0.500821 0.689593
6093 0.500903 0.689480
6094 0.500820 0.689531
6095 0.500738 0.689418
6096 0.500820 0.689469
6097 0.500738 0.689519
6098 0.500820 0.689570
6099 0.500902 0.689457
6100 0.500820 0.689508
6101 0.500901 0.689559
6102 0.500983 0.689610
6103 0.501065 0.689497
6104 0.501147 0.689384
6105 0.501229 0.689435
6106 0.501146 0.689486
6107 0.501064 0.689373
6108 0.501146 0.689424
6109 0.501228 0.689475
6110 0.501309 0.689525
6111 0.501227 0.689576
6112 0.501309 0.689627
6113 0.501390 0.689514
6114 0.501472 0.689565
6115 0.501390 0.689616
6116 0.501308 0.689503
6117 0.501226 0.689554
6118 0.501308 0.689604
6119 0.501226 0.689655
6120 0.501307 0.689706
6121 0.501225 0.689757
6122 0.501307 0.689644
6123 0.501388 0.689531
6124 0.501306 0.689582
6125 0.501224 0.689633
6126 0.501306 0.689683
6127 0.501224 0.689734
6128 0.501142 0.689621
6129 0.501061 0.689672
6130 0.501142 0.689560
6131 0.501060 0.689447
6132 0.501142 0.689498
6133 0.501060 0.689385
6134 0.501141 0.689436
6135 0.501222 0.689487
6136 0.501141 0.689374
6137 0.501059 0.689425
6138 0.500978 0.689312
6139 0.501059 0.689363
6140 0.500977 0.689414
6141 0.501058 0.689301
6142 0.501140 0.689352
6143 0.501058 0.689403
6144 0.501139 0.689453
6145 0.501058 0.689504
6146 0.501139 0.689554
6147 0.501220 0.689605
6148 0.501139 0.689655
6149 0.501057 0.689706
6150 0.501138 0.689756
6151 0.501219 0.689807
6152 0.501138 0.689857
6153 0.501056 0.689745
6154 0.501137 0.689795
6155 0.501056 0.689846
6156 0.501137 0.689896
6157 0.501218 0.689946
6158 0.501299 0.689834
6159 0.501380 0.689885
6160 0.501461 0.689773
6161 0.501542 0.689823
6162 0.501623 0.689873
6163 0.501704 0.689761
6164 0.501622 0.689812
6165 0.501541 0.689862
6166 0.501622 0.689750
6167 0.501540 0.689638
6168 0.501621 0.689689
6169 0.501540 0.689577
6170 0.501459 0.689627
6171 0.501377 0.689678
6172 0.501458 0.689566
6173 0.501539 0.689454
6174 0.501620 0.689342
6175 0.501700 0.689231
6176 0.501619 0.689281
6177 0.501700 0.689331
6178 0.501619 0.689220
6179 0.501699 0.689270
6180 0.501780 0.689320
6181 0.501861 0.689209
6182 0.501941 0.689259
6183 0.502022 0.689148
6184 0.501940 0.689198
6185 0.501859 0.689248
6186 0.501778 0.689298
6187 0.501859 0.689349
6188 0.501939 0.689399
6189 0.502020 0.689449
6190 0.501939 0.689499
6191 0.502019 0.689549
6192 0.501938 0.689438
6193 0.502018 0.689488
6194 0.502099 0.689538
6195 0.502018 0.689588
6196 0.502098 0.689638
6197 0.502017 0.689689
6198 0.501936 0.689577
6199 0.502016 0.689627
6200 0.502097 0.689677
6201 0.502016 0.689566
6202 0.501935 0.689616
6203 0.501854 0.689666
6204 0.501773 0.689716
6205 0.501853 0.689766
6206 0.501772 0.689816
6207 0.501692 0.689866
6208 0.501772 0.689916
6209 0.501691 0.689966
6210 0.501771 0.690016
6211 0.501852 0.690066
6212 0.501771 0.690116
6213 0.501851 0.690166
6214 0.501770 0.690216
6215 0.501689 0.690265
6216 0.501609 0.690315
6217 0.501689 0.690204
6218 0.501608 0.690254
6219 0.501688 0.690304
6220 0.501608 0.690354
6221 0.501688 0.690243
6222 0.501768 0.690293
6223 0.501687 0.690342
6224 0.501607 0.690392
6225 0.501687 0.690442
6226 0.501767 0.690491
6227 0.501686 0.690381
6228 0.501766 0.690430
6229 0.501846 0.690319
6230 0.501926 0.690369
6231 0.502006 0.690419
6232 0.501926 0.690469
6233 0.502005 0.690518
6234 0.501925 0.690568
6235 0.501844 0.690457
6236 0.501924 0.690507
6237 0.502004 0.690556
6238 0.501924 0.690606
6239 0.501843 0.690656
6240 0.501923 0.690705
6241 0.501843 0.690755
6242 0.501762 0.690644
6243 0.501842 0.690694
6244 0.501922 0.690743
6245 0.501841 0.690793
6246 0.501761 0.690842
6247 0.501681 0.690732
6248 0.501601 0.690781
6249 0.501520 0.690671
6250 0.501440 0.690720
6251 0.501360 0.690769
6252 0.501440 0.690819
6253 0.501519 0.690868
6254 0.501599 0.690918
6255 0.501679 0.690967
6256 0.501598 0.691017
6257 0.501678 0.691066
6258 0.501758 0.691115
6259 0.501837 0.691005
6260 0.501757 0.690895
6261 0.501837 0.690944
6262 0.501757 0.690993
6263 0.501836 0.690883
6264 0.501756 0.690773
6265 0.501836 0.690822
6266 0.501915 0.690871
6267 0.501995 0.690921
6268 0.502074 0.690810
6269 0.502153 0.690860
6270 0.502233 0.690909
6271 0.502312 0.690799
6272 0.502232 0.690848
6273 0.502152 0.690897
6274 0.502231 0.690947
6275 0.502311 0.690996
6276 0.502231 0.691045
6277 0.502310 0.691094
6278 0.502389 0.690984
6279 0.502469 0.691034
6280 0.502389 0.690924
6281 0.502468 0.690973
6282 0.502388 0.691022
6283 0.502308 0.691071
6284 0.502387 0.691120
6285 0.502466 0.691010
6286 0.502386 0.690900
6287 0.502306 0.690791
6288 0.502226 0.690840
6289 0.502306 0.690889
6290 0.502385 0.690938
6291 0.502305 0.690828
6292 0.502384 0.690877
6293 0.502304 0.690768
6294 0.502383 0.690817
6295 0.502303 0.690866
6296 0.502382 0.690915
6297 0.502303 0.690964
6298 0.502382 0.690854
6299 0.502302 0.690903
6300 0.502381 0.690952
6301 0.502460 0.691001
6302 0.502380 0.691050
6303 0.502300 0.691099
6304 0.502221 0.691148
6305 0.502141 0.691197
6306 0.502220 0.691246
6307 0.502140 0.691295
6308 0.502061 0.691186
6309 0.501981 0.691076
6310 0.502060 0.691125
6311 0.501981 0.691016
6312 0.502060 0.691065
6313 0.502138 0.690955
6314 0.502059 0.690846
6315 0.502138 0.690736
6316 0.502058 0.690627
6317 0.501979 0.690518
6318 0.501899 0.690408
6319 0.501820 0.690457
6320 0.501741 0.690506
6321 0.501819 0.690555
6322 0.501898 0.690604
6323 0.501977 0.690653
6324 0.502056 0.690702
6325 0.501976 0.690751
6326 0.502055 0.690642
6327 0.502134 0.690691
6328 0.502054 0.690740
6329 0.502133 0.690630
6330 0.502212 0.690679
6331 0.502132 0.690728
6332 0.502211 0.690619
6333 0.502290 0.690668
6334 0.502210 0.690717
6335 0.502131 0.690608
6336 0.502052 0.690657
6337 0.501973 0.690705
6338 0.502051 0.690754
6339 0.502130 0.690803
6340 0.502050 0.690852
6341 0.502129 0.690900
6342 0.502208 0.690792
6343 0.502128 0.690683
6344 0.502049 0.690731
6345 0.501970 0.690780
6346 0.502049 0.690671
6347 0.501969 0.690720
6348 0.501890 0.690611
6349 0.501969 0.690660
6350 0.501890 0.690551
6351 0.501811 0.690600
6352 0.501889 0.690491
6353 0.501968 0.690540
6354 0.501889 0.690589
6355 0.501810 0.690637
6356 0.501731 0.690686
6357 0.501652 0.690735
6358 0.501730 0.690783
6359 0.501651 0.690675
6360 0.501572 0.690723
6361 0.501651 0.690772
6362 0.501572 0.690663
6363 0.501493 0.690712
6364 0.501571 0.690603
6365 0.501493 0.690652
6366 0.501571 0.690701
6367 0.501649 0.690592
6368 0.501570 0.690641
6369 0.501492 0.690689
6370 0.501570 0.690581
6371 0.501491 0.690629
6372 0.501569 0.690521
6373 0.501491 0.690570
6374 0.501412 0.690461
6375 0.501490 0.690510
6376 0.501568 0.690558
6377 0.501647 0.690450
6378 0.501568 0.690499
6379 0.501489 0.690547
6380 0.501567 0.690596
6381 0.501489 0.690487
6382 0.501567 0.690379
6383 0.501488 0.690271
6384 0.501410 0.690163
6385 0.501488 0.690055
6386 0.501409 0.690103
6387 0.501487 0.689995
6388 0.501409 0.690044
6389 0.501487 0.690092
6390 0.501408 0.690141
6391 0.501330 0.690033
6392 0.501408 0.690081
6393 0.501330 0.689973
6394 0.501251 0.690022
6395 0.501173 0.690070
6396 0.501094 0.690119
6397 0.501016 0.690167
6398 0.500938 0.690216
6399 0.501016 0.690264
6400 0.500938 0.690312
6401 0.500859 0.690205
6402 0.500937 0.690253
6403 0.501015 0.690145
6404 0.501093 0.690194
6405 0.501171 0.690242
6406 0.501249 0.690290
6407 0.501171 0.690339
6408 0.501092 0.690387
6409 0.501014 0.690435
6410 0.501092 0.690328
6411 0.501170 0.690220
6412 0.501092 0.690112
6413 0.501169 0.690161
6414 0.501247 0.690209
6415 0.501169 0.690257
6416 0.501091 0.690305
6417 0.501013 0.690354
6418 0.500935 0.690246
6419 0.500857 0.690294
6420 0.500779 0.690187
6421 0.500857 0.690079
6422 0.500934 0.689972
6423 0.501012 0.689865
6424 0.500934 0.689913
6425 0.500856 0.689961
6426 0.500934 0.690009
6427 0.500856 0.690058
6428 0.500933 0.690106
6429 0.500855 0.690154
6430 0.500778 0.690202
6431 0.500700 0.690250
6432 0.500622 0.690299
6433 0.500544 0.690347
6434 0.500466 0.690395
6435 0.500544 0.690443
6436 0.500466 0.690491
6437 0.500388 0.690384
6438 0.500311 0.690432
6439 0.500233 0.690480
6440 0.500155 0.690528
6441 0.500233 0.690576
6442 0.500155 0.690624
6443 0.500233 0.690672
6444 0.500155 0.690565
6445 0.500233 0.690613
6446 0.500155 0.690661
6447 0.500078 0.690554
6448 0.500155 0.690602
6449 0.500233 0.690495
6450 0.500310 0.690543
6451 0.500388 0.690591
6452 0.500465 0.690484
6453 0.500542 0.690532
6454 0.500620 0.690579
6455 0.500697 0.690473
6456 0.500620 0.690520
6457 0.500542 0.690568
6458 0.500465 0.690616
6459 0.500542 0.690664
6460 0.500464 0.690557
6461 0.500542 0.690605
6462 0.500619 0.690653
6463 0.500696 0.690701
6464 0.500619 0.690594
6465 0.500696 0.690642
6466 0.500773 0.690690
6467 0.500850 0.690738
6468 0.500773 0.690785
6469 0.500696 0.690833
6470 0.500773 0.690881
6471 0.500850 0.690929
6472 0.500773 0.690977
6473 0.500695 0.691024
6474 0.500772 0.690918
6475 0.500849 0.690965
6476 0.500926 0.690859
6477 0.501004 0.690906
6478 0.501081 0.690954
6479 0.501003 0.691002
6480 0.501080 0.691049
6481 0.501003 0.691097
6482 0.501080 0.691145
6483 0.501157 0.691038
6484 0.501234 0.691086
6485 0.501311 0.690979
6486 0.501388 0.691027
6487 0.501464 0.690920
6488 0.501387 0.690968
6489 0.501464 0.691016
6490 0.501541 0.690909
6491 0.501618 0.690803
6492 0.501694 0.690696
6493 0.501771 0.690744
6494 0.501848 0.690791
6495 0.501925 0.690685
6496 0.501847 0.690733
6497 0.501924 0.690780
6498 0.501847 0.690674
6499 0.501923 0.690722
6500 0.501846 0.690769
6501 0.501769 0.690817
6502 0.501846 0.690864
6503 0.501922 0.690758
6504 0.501845 0.690652
6505 0.501922 0.690699
6506 0.501844 0.690747
6507 0.501767 0.690795
6508 0.501690 0.690688
6509 0.501613 0.690736
6510 0.501690 0.690783
6511 0.501613 0.690831
6512 0.501536 0.690878
6513 0.501612 0.690926
6514 0.501535 0.690973
6515 0.501458 0.691021
6516 0.501381 0.691068
6517 0.501458 0.691116
6518 0.501534 0.691010
6519 0.501457 0.690904
6520 0.501534 0.690951
6521 0.501610 0.690998
6522 0.501533 0.691046
6523 0.501610 0.691093
6524 0.501686 0.691140
6525 0.501609 0.691188
6526 0.501532 0.691082
6527 0.501455 0.691129
6528 0.501532 0.691176
6529 0.501455 0.691224
6530 0.501531 0.691271
6531 0.501608 0.691318
6532 0.501684 0.691212
6533 0.501607 0.691260
6534 0.501530 0.691307
6535 0.501607 0.691354
6536 0.501530 0.691401
6537 0.501453 0.691449
6538 0.501530 0.691496
6539 0.501453 0.691543
6540 0.501376 0.691437
6541 0.501452 0.691484
6542 0.501376 0.691532
6543 0.501299 0.691579
6544 0.501375 0.691626
6545 0.501451 0.691520
6546 0.501375 0.691415
6547 0.501451 0.691462
6548 0.501527 0.691509
6549 0.501451 0.691556
6550 0.501374 0.691450
6551 0.501298 0.691497
6552 0.501221 0.691545
6553 0.501145 0.691592
6554 0.501221 0.691486
6555 0.501144 0.691533
6556 0.501220 0.691580
6557 0.501144 0.691627
6558 0.501220 0.691522
6559 0.501296 0.691416
6560 0.501372 0.691311
6561 0.501448 0.691358
6562 0.501524 0.691405
6563 0.501600 0.691452
6564 0.501676 0.691347
6565 0.501599 0.691394
6566 0.501675 0.691441
6567 0.501751 0.691488
6568 0.501827 0.691382
6569 0.501751 0.691429
6570 0.501826 0.691476
6571 0.501750 0.691523
6572 0.501826 0.691570
6573 0.501902 0.691617
6574 0.501825 0.691512
6575 0.501901 0.691559
6576 0.501977 0.691606
6577 0.501901 0.691653
6578 0.501824 0.691700
6579 0.501900 0.691746
6580 0.501824 0.691793
6581 0.501899 0.691688
6582 0.501823 0.691735
6583 0.501899 0.691782
6584 0.501974 0.691829
